TransactionAmount,TransactionType,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,CustomerOccupation,Location,Channel,TransactionDate,PreviousTransactionDate,Label
227.5,Debit,34,277,1,11505.35,Doctor,Sacramento,Online,2023-03-13 16:59:33,2024-11-04 08:11:35,0
259.9,Debit,26,100,1,914.28,Student,Oklahoma City,Online,2023-06-22 16:08:43,2024-11-04 08:07:29,2
59.51,Credit,36,55,1,9955.88,Doctor,Dallas,Online,2023-04-04 16:12:25,2024-11-04 08:12:18,1
50.63,Debit,64,143,1,4732.81,Retired,Columbus,Online,2023-05-24 16:21:09,2024-11-04 08:12:22,0
1074.95,Debit,20,91,1,530.86,Student,Jacksonville,Branch,2023-06-02 16:49:03,2024-11-04 08:09:58,2
112.94,Credit,73,31,1,3807.84,Retired,San Antonio,Online,2023-11-24 17:35:47,2024-11-04 08:07:19,1
11.81,Debit,21,131,1,320.25,Student,Phoenix,ATM,2023-02-27 16:07:38,2024-11-04 08:07:53,2
329.14,Debit,55,14,1,12033.92,Doctor,Sacramento,Branch,2023-11-14 16:37:42,2024-11-04 08:09:00,0
154.24,Debit,61,82,1,6109.55,Retired,Mesa,ATM,2023-11-06 16:19:31,2024-11-04 08:08:33,0
233.44,Debit,20,297,1,1691.88,Student,Chicago,Online,2023-01-20 16:23:48,2024-11-04 08:07:54,2
141.8,Debit,18,116,1,1697.67,Student,Chicago,ATM,2023-11-15 18:56:02,2024-11-04 08:08:34,2
209.03,Debit,55,126,1,8359.5,Engineer,Detroit,Branch,2023-10-09 18:20:39,2024-11-04 08:10:58,0
1137.63,Debit,26,144,1,1629.12,Student,Baltimore,ATM,2023-02-14 16:55:26,2024-11-04 08:08:03,2
261.14,Debit,42,162,1,6100.08,Engineer,San Antonio,ATM,2023-05-15 18:44:04,2024-11-04 08:08:53,0
101.81,Debit,45,105,1,13872.03,Doctor,Fort Worth,ATM,2023-06-29 17:51:45,2024-11-04 08:11:23,0
98.71,Debit,32,117,1,10095.23,Doctor,Fort Worth,ATM,2023-09-18 17:41:29,2024-11-04 08:07:42,0
87.38,Debit,21,252,1,1504.99,Student,Atlanta,Branch,2023-03-03 18:23:29,2024-11-04 08:09:45,2
83.39,Debit,32,158,1,13182.11,Doctor,Omaha,Branch,2023-09-18 16:00:54,2024-11-04 08:12:20,0
267.55,Debit,46,40,1,4330.04,Engineer,Charlotte,Online,2023-06-13 16:06:05,2024-11-04 08:12:03,0
870.05,Debit,29,39,1,905.25,Doctor,El Paso,ATM,2023-08-31 16:42:18,2024-11-04 08:11:02,2
154.32,Credit,38,269,1,6972.5,Engineer,Tucson,ATM,2024-01-01 16:53:32,2024-11-04 08:11:43,1
164.51,Debit,78,110,1,3553.69,Retired,Louisville,Branch,2023-06-05 18:09:44,2024-11-04 08:07:10,0
758.12,Debit,69,90,1,6164.65,Retired,San Francisco,ATM,2023-07-03 18:46:29,2024-11-04 08:11:14,0
103.76,Debit,28,188,1,9626.14,Engineer,Kansas City,Online,2023-03-29 16:20:33,2024-11-04 08:11:31,0
583.92,Debit,55,139,1,6364.14,Engineer,Kansas City,Online,2023-08-01 16:11:52,2024-11-04 08:06:32,0
204.06,Debit,77,159,1,4351.83,Retired,Washington,Online,2023-01-02 16:07:17,2024-11-04 08:07:22,0
53.51,Debit,56,165,1,5773.5,Retired,New York,Online,2023-10-26 16:54:32,2024-11-04 08:11:18,0
1108.46,Debit,30,262,1,9257.04,Engineer,Los Angeles,Branch,2023-08-31 16:16:15,2024-11-04 08:06:36,0
52.95,Credit,68,14,1,6335.58,Retired,Charlotte,Online,2023-08-07 18:02:59,2024-11-04 08:07:52,1
120.17,Debit,49,105,1,5403.79,Doctor,Portland,ATM,2023-08-08 17:07:42,2024-11-04 08:11:50,0
220.8,Debit,31,28,1,8135.31,Engineer,Indianapolis,Online,2023-09-06 18:43:52,2024-11-04 08:10:00,0
119.01,Debit,45,87,1,9798.26,Doctor,Philadelphia,ATM,2023-03-13 17:26:41,2024-11-04 08:09:17,0
183.32,Debit,21,74,1,137.42,Student,Raleigh,ATM,2023-05-10 16:27:51,2024-11-04 08:09:31,2
858.88,Debit,60,227,1,7015.46,Engineer,Jacksonville,Online,2023-08-22 16:31:34,2024-11-04 08:12:11,0
11.46,Credit,41,128,1,2356.71,Engineer,San Francisco,Online,2023-02-13 16:53:17,2024-11-04 08:09:16,1
61.37,Debit,75,164,1,4294.44,Retired,Columbus,Branch,2023-02-06 16:54:19,2024-11-04 08:10:55,0
103.08,Credit,49,150,1,9251.38,Engineer,Milwaukee,Branch,2023-02-27 16:48:02,2024-11-04 08:06:42,1
1.21,Debit,55,196,1,7542.74,Retired,Atlanta,Branch,2023-08-21 17:19:06,2024-11-04 08:11:34,0
425.18,Credit,26,172,1,9880.71,Engineer,Colorado Springs,Online,2023-10-04 16:00:54,2024-11-04 08:08:39,1
60.96,Debit,52,238,1,6189.24,Retired,Colorado Springs,ATM,2023-10-23 16:35:48,2024-11-04 08:09:58,0
64.21,Debit,51,37,1,12540.18,Doctor,Omaha,ATM,2023-01-09 16:36:16,2024-11-04 08:09:24,0
523.02,Debit,53,83,1,4586.11,Retired,Jacksonville,Online,2023-05-19 18:32:45,2024-11-04 08:06:38,0
50.26,Debit,65,164,1,1519.38,Retired,Las Vegas,Branch,2023-11-09 17:51:35,2024-11-04 08:10:47,0
110.08,Debit,19,95,1,1447.26,Student,Detroit,Branch,2023-11-20 17:15:13,2024-11-04 08:08:19,2
54.47,Credit,23,34,1,1131.42,Student,Philadelphia,Branch,2023-11-13 17:47:07,2024-11-04 08:11:15,3
79.76,Debit,68,115,1,10278.75,Doctor,Kansas City,Online,2023-04-03 16:25:35,2024-11-04 08:08:14,0
16.79,Credit,30,146,1,535.15,Doctor,Detroit,Online,2023-11-06 16:42:34,2024-11-04 08:11:01,3
1531.31,Debit,18,62,4,859.86,Student,San Diego,Online,2023-10-23 18:00:29,2024-11-04 08:06:40,2
68.62,Debit,29,157,1,13891.47,Doctor,Omaha,Branch,2023-06-29 16:57:52,2024-11-04 08:10:59,0
157.16,Debit,20,280,1,1545.77,Student,New York,Branch,2023-03-13 17:34:30,2024-11-04 08:07:27,2
643.38,Credit,18,105,1,1046.74,Student,Detroit,Online,2023-11-06 17:19:21,2024-11-04 08:12:01,3
328.34,Credit,42,31,1,2840.45,Engineer,San Diego,Online,2023-10-12 16:17:47,2024-11-04 08:09:00,1
72.68,Debit,69,44,1,6216.77,Retired,Seattle,Online,2023-07-21 17:56:49,2024-11-04 08:10:20,0
354.76,Debit,51,279,1,10141.92,Doctor,Detroit,Branch,2023-05-17 16:30:05,2024-11-04 08:07:39,0
793.88,Credit,22,252,1,1404.06,Student,Los Angeles,ATM,2023-02-22 16:17:29,2024-11-04 08:07:13,3
29.22,Debit,27,69,1,7795.79,Engineer,Detroit,ATM,2023-02-27 18:33:48,2024-11-04 08:10:28,0
653.97,Debit,37,100,1,3886.65,Engineer,Miami,Online,2023-10-04 17:41:08,2024-11-04 08:11:57,0
366.43,Credit,21,92,1,1560.45,Student,Portland,Online,2023-01-30 16:38:59,2024-11-04 08:09:38,3
120.86,Debit,33,162,4,13566.58,Doctor,Colorado Springs,Online,2023-11-16 17:57:45,2024-11-04 08:11:48,0
233.74,Debit,72,142,1,4749.54,Retired,Boston,Online,2023-02-13 16:43:40,2024-11-04 08:06:27,0
471.84,Debit,18,138,1,1044.33,Student,Raleigh,ATM,2023-09-29 17:31:24,2024-11-04 08:08:45,2
213.4,Credit,73,100,1,2012.24,Retired,Fort Worth,Branch,2023-08-14 16:40:38,2024-11-04 08:09:27,1
254.21,Debit,48,46,1,2487.2,Engineer,Phoenix,ATM,2023-05-22 16:48:08,2024-11-04 08:10:50,0
577.73,Debit,37,63,1,14977.99,Doctor,San Jose,ATM,2023-11-10 16:26:28,2024-11-04 08:06:37,0
170.26,Debit,27,265,1,1969.48,Student,Chicago,ATM,2023-09-25 16:58:25,2024-11-04 08:07:32,2
337.73,Debit,78,107,4,7001.2,Retired,San Antonio,Online,2023-05-23 17:12:39,2024-11-04 08:07:28,0
330.61,Credit,64,113,1,2525.25,Retired,Nashville,Branch,2023-07-06 16:04:39,2024-11-04 08:10:34,1
132.33,Credit,35,47,1,7457.94,Engineer,Phoenix,ATM,2023-11-10 16:32:24,2024-11-04 08:08:40,1
672.74,Credit,46,118,1,5386.52,Engineer,Colorado Springs,Branch,2023-08-10 16:39:33,2024-11-04 08:11:42,1
74.04,Debit,18,66,1,1690.23,Student,Memphis,Online,2023-02-23 18:23:29,2024-11-04 08:11:29,2
197.18,Debit,28,135,1,3114.92,Engineer,Tucson,Online,2023-05-09 16:47:42,2024-11-04 08:10:02,0
21.15,Debit,70,180,1,3466.74,Retired,Columbus,Branch,2023-11-20 16:06:10,2024-11-04 08:09:46,0
218.37,Debit,62,105,1,9942.24,Doctor,Houston,ATM,2023-06-05 16:27:31,2024-11-04 08:10:54,0
590.01,Debit,29,140,3,9791.74,Doctor,San Jose,Online,2023-02-06 16:42:16,2024-11-04 08:07:46,0
697.82,Debit,44,153,1,6824.0,Engineer,New York,Online,2023-11-27 16:10:37,2024-11-04 08:07:11,0
302.76,Debit,38,88,3,8583.39,Engineer,Sacramento,ATM,2023-11-16 17:14:01,2024-11-04 08:11:08,0
148.0,Debit,20,35,1,1488.65,Student,Tucson,Branch,2023-01-23 16:48:16,2024-11-04 08:06:39,2
22.26,Debit,19,56,1,5583.88,Student,San Antonio,Branch,2023-01-30 18:50:00,2024-11-04 08:08:53,2
0.86,Debit,25,139,1,1357.22,Student,Colorado Springs,ATM,2023-02-13 17:49:27,2024-11-04 08:12:22,2
757.1,Debit,65,203,1,10553.23,Doctor,Atlanta,Branch,2023-01-23 17:22:25,2024-11-04 08:11:06,0
38.81,Credit,25,145,1,1619.6,Student,Virginia Beach,Online,2023-04-28 18:52:30,2024-11-04 08:12:12,3
76.51,Credit,49,120,4,9475.4,Engineer,Mesa,Online,2023-04-03 16:01:51,2024-11-04 08:07:51,1
32.46,Debit,31,10,1,8656.18,Doctor,Charlotte,Online,2023-03-10 18:59:46,2024-11-04 08:09:33,0
1022.75,Credit,62,158,1,207.74,Doctor,San Jose,Branch,2023-01-19 16:45:16,2024-11-04 08:10:47,1
20.64,Debit,22,59,1,949.38,Student,Charlotte,Branch,2023-04-20 16:01:05,2024-11-04 08:09:17,2
662.11,Debit,23,219,1,1996.38,Student,Atlanta,Branch,2023-02-02 16:52:26,2024-11-04 08:07:34,2
288.77,Debit,55,110,1,8836.51,Engineer,Los Angeles,ATM,2023-11-13 16:42:16,2024-11-04 08:09:44,0
35.05,Debit,30,105,1,14330.47,Doctor,Boston,Branch,2023-09-27 18:52:36,2024-11-04 08:07:17,0
214.73,Credit,46,26,1,5368.42,Doctor,Los Angeles,ATM,2023-11-10 18:28:09,2024-11-04 08:07:39,1
25.38,Debit,57,66,1,8616.05,Engineer,Louisville,Branch,2023-10-23 16:03:09,2024-11-04 08:11:41,0
617.66,Debit,41,40,1,5906.58,Engineer,Memphis,ATM,2023-01-30 16:34:16,2024-11-04 08:10:17,0
446.39,Debit,63,77,1,7863.6,Retired,Houston,ATM,2023-12-12 17:41:53,2024-11-04 08:07:42,0
377.92,Debit,33,204,1,2254.71,Engineer,Raleigh,Branch,2023-02-22 17:29:36,2024-11-04 08:06:53,0
11.04,Debit,30,43,1,6983.04,Engineer,Phoenix,Online,2023-02-13 18:17:28,2024-11-04 08:10:40,0
275.46,Debit,36,67,1,9697.75,Doctor,Fort Worth,ATM,2023-07-24 17:09:05,2024-11-04 08:12:13,0
179.76,Debit,78,81,1,5909.52,Retired,Philadelphia,Online,2023-07-12 16:11:30,2024-11-04 08:09:23,0
32.34,Debit,44,45,1,7847.62,Doctor,Kansas City,Branch,2023-06-21 16:52:25,2024-11-04 08:09:28,0
273.92,Debit,79,109,1,4543.56,Retired,Portland,Branch,2023-07-04 17:50:02,2024-11-04 08:11:48,0
375.45,Debit,19,32,1,1307.23,Student,Fort Worth,Branch,2023-12-05 17:57:39,2024-11-04 08:08:31,2
388.98,Debit,23,155,1,1819.91,Student,Fresno,ATM,2023-08-21 17:10:10,2024-11-04 08:08:32,2
492.84,Debit,25,38,1,577.67,Student,Indianapolis,ATM,2023-03-01 17:43:22,2024-11-04 08:09:23,2
148.85,Debit,57,25,1,7802.36,Doctor,Mesa,ATM,2023-11-29 16:46:49,2024-11-04 08:08:44,0
119.95,Credit,62,47,5,2596.61,Retired,Philadelphia,Branch,2023-04-10 17:53:04,2024-11-04 08:10:27,1
391.66,Debit,50,103,1,2406.31,Engineer,Fresno,Branch,2023-07-10 17:29:39,2024-11-04 08:06:44,0
185.99,Credit,41,53,1,402.45,Engineer,Fresno,Branch,2023-04-24 16:49:48,2024-11-04 08:09:44,1
322.48,Debit,27,57,1,1238.43,Student,Jacksonville,ATM,2023-03-13 16:10:41,2024-11-04 08:11:25,2
20.27,Debit,18,22,1,796.35,Student,Miami,Branch,2023-12-04 16:27:40,2024-11-04 08:09:38,2
280.61,Debit,47,129,3,7888.76,Engineer,Mesa,ATM,2023-11-27 16:37:11,2024-11-04 08:10:47,0
199.02,Debit,61,269,1,4658.89,Retired,Houston,ATM,2023-05-29 16:31:37,2024-11-04 08:07:21,0
104.23,Credit,63,108,1,5009.29,Retired,Louisville,Online,2023-10-17 16:41:39,2024-11-04 08:09:45,1
353.59,Credit,52,109,5,1822.34,Retired,New York,Branch,2023-08-11 17:57:52,2024-11-04 08:10:53,1
55.86,Debit,39,68,1,5346.46,Engineer,Seattle,Online,2023-01-23 17:18:16,2024-11-04 08:06:59,0
10.77,Debit,31,178,1,10704.95,Doctor,Indianapolis,ATM,2023-03-08 16:58:31,2024-11-04 08:10:45,0
95.55,Debit,33,51,1,2434.74,Engineer,Louisville,Branch,2023-04-10 16:25:15,2024-11-04 08:10:13,0
477.07,Debit,27,278,1,6568.07,Engineer,Columbus,Online,2023-11-27 16:30:37,2024-11-04 08:07:34,0
9.1,Credit,52,63,1,2791.45,Retired,San Francisco,Online,2023-03-02 16:09:39,2024-11-04 08:09:56,1
21.41,Debit,57,99,1,658.91,Doctor,Louisville,Online,2023-12-04 16:27:03,2024-11-04 08:08:40,0
278.28,Debit,28,26,1,1346.88,Student,Jacksonville,Branch,2023-10-02 16:20:52,2024-11-04 08:07:37,2
388.1,Credit,73,40,1,3022.12,Retired,Los Angeles,Online,2023-08-21 18:06:59,2024-11-04 08:07:32,1
215.39,Debit,27,216,1,1582.55,Student,Detroit,ATM,2023-06-21 16:23:53,2024-11-04 08:11:13,2
194.37,Debit,66,161,1,14395.88,Doctor,Milwaukee,ATM,2023-04-26 17:55:11,2024-11-04 08:09:28,0
37.7,Debit,20,109,1,1741.1,Student,Miami,ATM,2023-06-29 16:04:17,2024-11-04 08:12:08,2
19.59,Debit,64,122,1,1061.69,Retired,Charlotte,Branch,2023-06-16 18:47:34,2024-11-04 08:10:31,0
81.35,Debit,41,103,1,7192.45,Engineer,Houston,Online,2023-01-23 17:39:08,2024-11-04 08:07:04,0
314.54,Credit,58,228,1,9923.45,Engineer,Virginia Beach,Branch,2023-09-29 16:34:03,2024-11-04 08:11:02,1
466.64,Debit,58,11,1,10915.11,Doctor,Las Vegas,ATM,2023-09-04 16:57:31,2024-11-04 08:09:20,0
397.01,Debit,22,100,1,719.52,Student,Los Angeles,ATM,2023-08-07 17:45:52,2024-11-04 08:06:31,2
472.48,Debit,55,87,1,7128.82,Engineer,New York,Branch,2023-02-27 17:06:36,2024-11-04 08:09:59,0
67.15,Debit,59,14,1,9028.49,Doctor,Indianapolis,Online,2023-11-20 17:17:05,2024-11-04 08:10:53,0
102.67,Debit,79,119,1,4656.94,Retired,Albuquerque,Branch,2023-05-10 17:41:59,2024-11-04 08:06:32,0
460.09,Credit,35,146,3,6990.64,Doctor,Fresno,Online,2023-03-06 17:05:25,2024-11-04 08:08:33,1
453.49,Debit,66,147,1,6366.43,Doctor,Seattle,Branch,2023-01-02 16:06:29,2024-11-04 08:08:56,0
267.17,Debit,26,170,1,1382.62,Student,Seattle,ATM,2023-08-24 16:56:36,2024-11-04 08:07:54,2
111.26,Debit,66,43,1,14350.11,Doctor,Boston,ATM,2023-08-18 17:07:18,2024-11-04 08:07:47,0
121.17,Debit,68,158,1,12990.77,Doctor,Phoenix,ATM,2023-12-25 17:31:16,2024-11-04 08:10:12,0
213.28,Debit,51,94,1,4835.91,Retired,Mesa,Branch,2023-12-25 18:29:05,2024-11-04 08:11:27,0
187.88,Debit,60,180,1,2154.58,Engineer,Nashville,ATM,2023-08-10 16:39:44,2024-11-04 08:10:56,0
471.88,Credit,34,141,1,14833.34,Doctor,San Jose,Online,2023-10-30 18:44:22,2024-11-04 08:07:00,1
83.79,Debit,57,47,1,5061.3,Engineer,Nashville,ATM,2023-10-12 16:37:49,2024-11-04 08:09:05,0
212.14,Debit,72,105,1,7225.06,Retired,Austin,Branch,2023-08-14 17:28:37,2024-11-04 08:08:46,0
99.16,Debit,79,202,1,2607.58,Retired,San Francisco,Online,2023-02-28 17:55:00,2024-11-04 08:10:27,0
839.33,Credit,60,86,1,11538.97,Doctor,Louisville,Branch,2023-05-02 16:03:23,2024-11-04 08:09:21,1
29.91,Credit,76,43,3,2834.84,Retired,Philadelphia,Online,2023-07-31 16:26:33,2024-11-04 08:08:39,1
4.24,Debit,38,38,1,7822.73,Engineer,San Diego,Online,2023-04-17 16:46:31,2024-11-04 08:07:54,0
50.29,Credit,58,64,1,7604.9,Doctor,Raleigh,Online,2023-09-18 16:13:38,2024-11-04 08:07:16,1
135.85,Debit,57,269,1,1480.39,Retired,Fresno,Online,2023-08-03 17:25:57,2024-11-04 08:08:16,0
368.53,Debit,68,34,1,13696.31,Doctor,Raleigh,Branch,2023-04-03 16:09:09,2024-11-04 08:06:56,0
17.95,Credit,64,135,1,12344.9,Doctor,Sacramento,Branch,2023-06-05 17:22:19,2024-11-04 08:09:36,1
127.8,Credit,31,47,1,8630.99,Engineer,Virginia Beach,Branch,2023-03-02 16:05:52,2024-11-04 08:07:02,1
16.73,Debit,45,48,1,2202.62,Engineer,Houston,Online,2023-02-22 17:39:54,2024-11-04 08:09:36,0
317.12,Debit,44,80,1,14409.74,Doctor,Fort Worth,Branch,2023-12-11 16:03:50,2024-11-04 08:08:08,0
476.63,Debit,79,115,1,4894.25,Retired,Charlotte,ATM,2023-07-25 17:17:49,2024-11-04 08:09:09,0
156.58,Debit,24,160,1,8981.61,Student,Portland,Branch,2023-09-18 16:03:10,2024-11-04 08:09:39,2
55.12,Credit,34,261,1,3791.99,Engineer,Houston,Online,2023-09-18 16:19:03,2024-11-04 08:11:19,1
15.74,Debit,27,38,1,690.16,Student,Denver,Branch,2023-01-09 16:05:02,2024-11-04 08:10:02,2
353.68,Debit,70,145,1,6777.12,Retired,Las Vegas,Online,2023-11-06 16:32:58,2024-11-04 08:08:35,0
297.15,Debit,76,178,1,5449.37,Retired,Phoenix,Online,2023-10-12 18:11:27,2024-11-04 08:10:07,0
647.85,Debit,36,121,1,13779.97,Doctor,Omaha,Branch,2023-12-04 16:31:42,2024-11-04 08:09:34,0
75.04,Debit,49,178,1,9648.6,Engineer,El Paso,ATM,2023-07-27 17:04:46,2024-11-04 08:07:28,0
273.92,Debit,28,35,1,1029.15,Student,Virginia Beach,Online,2023-05-08 17:54:56,2024-11-04 08:09:46,2
215.8,Credit,51,66,1,3656.62,Retired,Jacksonville,Branch,2023-05-18 16:03:58,2024-11-04 08:08:31,1
963.77,Debit,41,248,1,6710.51,Engineer,Louisville,ATM,2023-07-11 16:45:22,2024-11-04 08:10:12,0
420.6,Debit,26,55,1,1778.75,Student,Louisville,Branch,2023-04-17 16:10:19,2024-11-04 08:09:30,2
688.36,Credit,23,22,1,5191.13,Student,Memphis,Branch,2023-06-30 16:31:49,2024-11-04 08:11:05,3
285.18,Credit,55,150,1,14847.97,Doctor,Sacramento,Branch,2023-03-08 16:39:14,2024-11-04 08:09:38,1
213.55,Debit,63,15,1,5238.37,Doctor,Boston,ATM,2023-03-30 16:00:25,2024-11-04 08:07:06,0
463.11,Credit,51,159,1,10238.82,Doctor,Las Vegas,Branch,2023-09-26 16:50:05,2024-11-04 08:07:18,1
150.03,Debit,73,176,1,7491.42,Retired,Columbus,ATM,2023-07-10 16:17:21,2024-11-04 08:11:30,0
428.61,Debit,51,131,1,2116.36,Retired,Fresno,Branch,2023-10-09 16:00:26,2024-11-04 08:07:48,0
309.56,Debit,58,147,1,972.04,Doctor,Charlotte,Online,2023-06-05 17:29:48,2024-11-04 08:09:17,0
377.08,Credit,26,71,1,6430.86,Student,Mesa,Branch,2023-02-15 17:33:23,2024-11-04 08:10:33,3
77.25,Debit,68,157,1,14077.97,Doctor,Virginia Beach,Branch,2023-12-22 17:49:57,2024-11-04 08:07:50,0
146.92,Debit,64,272,1,3990.6,Retired,Portland,ATM,2023-09-08 16:28:54,2024-11-04 08:07:41,0
126.6,Debit,22,146,1,961.65,Student,San Antonio,Branch,2023-05-26 16:00:45,2024-11-04 08:08:35,2
101.34,Debit,24,46,1,703.26,Student,Boston,ATM,2023-03-03 17:49:53,2024-11-04 08:10:15,2
184.97,Debit,58,268,1,1156.67,Doctor,Denver,Branch,2023-06-26 16:46:41,2024-11-04 08:11:06,0
451.15,Debit,46,175,1,1356.47,Engineer,Colorado Springs,ATM,2023-02-27 16:47:50,2024-11-04 08:10:45,0
516.47,Credit,25,94,1,1305.06,Student,Charlotte,ATM,2023-12-21 17:00:50,2024-11-04 08:09:51,3
880.04,Debit,25,29,1,261.97,Student,Sacramento,ATM,2023-10-30 18:58:42,2024-11-04 08:07:37,2
353.69,Debit,59,163,1,9500.79,Engineer,San Jose,Online,2023-08-22 16:49:26,2024-11-04 08:08:51,0
66.69,Credit,25,140,1,1210.33,Student,San Antonio,Branch,2023-11-01 16:03:17,2024-11-04 08:07:16,3
95.75,Debit,31,169,1,337.62,Engineer,Los Angeles,Branch,2023-07-12 16:54:53,2024-11-04 08:07:32,0
43.91,Debit,27,86,1,1806.68,Student,Albuquerque,Online,2023-08-17 18:31:23,2024-11-04 08:12:22,2
98.03,Debit,54,165,1,6323.45,Engineer,El Paso,Branch,2023-12-18 18:41:26,2024-11-04 08:08:36,0
617.66,Debit,42,128,1,7155.95,Engineer,Boston,ATM,2023-02-16 17:05:58,2024-11-04 08:08:03,0
888.57,Debit,62,102,1,7896.14,Retired,San Antonio,Online,2023-06-13 16:24:43,2024-11-04 08:10:57,0
107.48,Debit,22,129,1,591.23,Student,Omaha,Branch,2023-12-04 18:01:53,2024-11-04 08:08:11,2
36.57,Debit,62,69,1,2583.07,Retired,Omaha,ATM,2023-08-07 16:49:34,2024-11-04 08:07:02,0
575.62,Debit,43,129,1,234.41,Doctor,Oklahoma City,Online,2023-06-12 18:30:51,2024-11-04 08:11:33,0
84.89,Debit,37,70,1,4735.61,Engineer,San Jose,ATM,2023-05-22 17:27:11,2024-11-04 08:12:16,0
832.3,Credit,69,86,1,6617.52,Retired,Austin,Branch,2023-07-12 16:55:44,2024-11-04 08:06:47,1
180.65,Debit,22,38,5,816.01,Student,Charlotte,Branch,2023-12-04 17:54:09,2024-11-04 08:09:50,2
7.76,Credit,52,84,1,7393.11,Retired,Las Vegas,Online,2023-03-27 17:16:08,2024-11-04 08:12:15,1
109.3,Debit,56,27,1,13510.11,Doctor,Fort Worth,Branch,2023-08-02 16:52:15,2024-11-04 08:06:29,0
230.08,Debit,79,124,1,4466.1,Retired,Austin,Online,2023-05-01 16:23:40,2024-11-04 08:11:47,0
361.92,Debit,54,111,1,7474.31,Retired,Detroit,ATM,2023-02-20 16:08:48,2024-11-04 08:10:23,0
71.29,Debit,68,55,2,7225.63,Retired,Chicago,ATM,2023-02-02 17:02:05,2024-11-04 08:07:50,0
122.45,Debit,46,98,1,7255.49,Doctor,New York,Branch,2023-01-16 16:50:13,2024-11-04 08:07:54,0
642.53,Debit,65,128,1,11417.91,Doctor,Mesa,ATM,2023-08-14 16:36:43,2024-11-04 08:12:10,0
62.86,Debit,25,31,1,1040.43,Student,Houston,Branch,2023-05-08 16:24:00,2024-11-04 08:10:33,2
175.21,Credit,69,69,1,6039.04,Doctor,Mesa,ATM,2023-12-21 18:44:40,2024-11-04 08:08:37,1
168.0,Credit,32,11,1,3498.58,Engineer,Tucson,Branch,2023-08-24 16:01:40,2024-11-04 08:12:20,1
11.46,Debit,67,73,1,6628.75,Retired,Chicago,Online,2023-10-09 16:50:41,2024-11-04 08:07:19,0
382.07,Credit,62,147,1,10156.09,Doctor,Omaha,Branch,2023-06-05 17:48:07,2024-11-04 08:08:17,1
13.48,Debit,18,20,3,521.88,Student,Las Vegas,Online,2023-09-20 17:49:53,2024-11-04 08:10:20,2
65.32,Debit,28,54,1,9165.02,Student,Mesa,ATM,2023-11-02 16:15:50,2024-11-04 08:11:09,2
83.07,Debit,27,291,4,6704.76,Engineer,Miami,Branch,2023-01-06 16:13:53,2024-11-04 08:10:42,0
730.1,Credit,77,93,1,6384.05,Retired,Chicago,Branch,2023-07-25 18:04:46,2024-11-04 08:06:48,1
85.31,Debit,62,27,1,6095.65,Retired,Kansas City,ATM,2023-12-11 16:06:04,2024-11-04 08:08:13,0
726.61,Debit,18,277,1,1008.76,Student,Phoenix,ATM,2023-11-03 16:31:22,2024-11-04 08:10:14,2
130.4,Debit,45,63,1,4381.24,Engineer,Raleigh,Branch,2023-04-03 16:31:32,2024-11-04 08:09:41,0
68.1,Debit,20,47,1,1382.8,Student,Milwaukee,ATM,2023-01-02 16:00:06,2024-11-04 08:10:15,2
65.26,Debit,26,72,1,7380.63,Student,Sacramento,Branch,2023-12-08 17:05:35,2024-11-04 08:10:54,2
191.62,Debit,63,51,1,1981.67,Doctor,Jacksonville,Branch,2023-07-28 17:19:48,2024-11-04 08:07:04,0
212.88,Debit,39,122,1,7036.72,Doctor,Fresno,Online,2023-05-19 18:44:23,2024-11-04 08:11:36,0
88.38,Debit,30,138,1,3707.82,Engineer,Virginia Beach,ATM,2023-01-17 16:10:33,2024-11-04 08:08:14,0
48.77,Credit,42,51,1,2040.16,Engineer,Austin,Online,2023-06-15 17:49:07,2024-11-04 08:08:21,1
289.1,Debit,27,206,1,267.53,Student,Baltimore,ATM,2023-07-11 16:08:55,2024-11-04 08:09:54,2
390.09,Debit,26,49,1,2617.23,Engineer,El Paso,Online,2023-10-09 16:52:40,2024-11-04 08:10:14,0
48.29,Debit,37,242,1,8883.4,Engineer,San Diego,Online,2023-09-25 17:58:54,2024-11-04 08:07:56,0
333.83,Debit,63,135,1,1660.66,Retired,Fresno,ATM,2023-07-31 17:46:50,2024-11-04 08:11:07,0
1074.29,Debit,67,79,1,2011.6,Retired,Portland,Branch,2023-01-05 16:43:14,2024-11-04 08:11:13,0
100.27,Debit,79,51,1,4309.9,Retired,Miami,Online,2023-07-10 17:25:41,2024-11-04 08:10:38,0
44.54,Debit,31,164,1,362.4,Engineer,San Antonio,ATM,2023-10-16 16:23:58,2024-11-04 08:07:59,0
1156.18,Credit,52,40,1,836.69,Doctor,Phoenix,Online,2023-09-21 16:11:47,2024-11-04 08:11:37,1
82.17,Debit,28,21,1,1913.06,Student,Fort Worth,Branch,2023-12-18 18:25:05,2024-11-04 08:09:37,2
1045.45,Debit,19,150,1,563.46,Student,Baltimore,Online,2023-10-30 16:45:47,2024-11-04 08:11:59,2
447.42,Debit,32,65,1,6133.22,Engineer,Charlotte,Online,2023-12-18 16:32:56,2024-11-04 08:08:15,0
590.26,Credit,25,48,1,1068.28,Student,Austin,Branch,2023-06-19 16:20:40,2024-11-04 08:08:42,3
192.73,Debit,71,157,1,2037.75,Retired,Milwaukee,Branch,2023-10-16 16:51:25,2024-11-04 08:11:39,0
